run_id,run_utc,hermit_sha,reverie_sha,dirty,run_mode,lane,bucket,test_id,test_mode,backend,cell_state,outcome,deterministic,parity,output_hash,duration_ms,max_rss_kb,reason
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/dbi-execveat-unsupported,verify,e9patch,expansion,pass,1,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,306,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/dbi-mmap-exec,verify,e9patch,expansion,pass,1,1,87ef25ed096b64f71e5581bf5d09a9bb24b8dca9402b010322037898b99a81cf,187,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/dbi-pid-virtualization,verify,e9patch,expansion,pass,1,1,68abbf5dc13603c0077f0402fe1455224965d0061ec94e7cefd220c41b610f15,812,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/dbi-prlimit-self,verify,e9patch,expansion,pass,1,1,b5d0a733abb9b3694c70cc548fbd236ede0f60c1e06673b4e4999419c7721e12,196,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/dbi-self-sigqueue,verify,e9patch,expansion,pass,1,1,f4c3bb314cd68d7f8c7e053c24257d5eaf5369087b8c21ee95fd29727f460537,197,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/dbi-unsupported-syscall,verify,e9patch,expansion,pass,1,1,0dc9033cbe9bbe736c2e2105dd9ddb6f7c68ffe47d4146ffdb3e0e2f4a990531,179,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/dbi-wait-lifecycle,verify,e9patch,expansion,pass,1,1,8b2dc7afefe0de8a206779cafaa728f8589221319ecd6040f8721c0895618a65,213,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/epoll-determinism,verify,e9patch,expansion,diverge,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,81,,e9patch-verify-fail-exit1
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/fp-reduction-nondeterminism,verify,e9patch,expansion,pass,1,1,14e2bd92d74bd578c2f3968692ed94951fc432c8a0eb79cb59bf437fbd987598,440,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/futex-requeue-enosys,verify,e9patch,expansion,pass,1,1,3a97289e82874a6de3f7329de461ff8e98aab222e591b44478b0cbfa224b778e,175,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/futex-waitv-enosys,verify,e9patch,expansion,pass,1,1,889b019ce9ffec65e091b4ebb00324388abe68095b3a9aebf5a6243a8d00540e,178,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/futex-wake-enosys,verify,e9patch,expansion,pass,1,1,d841d882ef04ba206243543971a6e2d842db22c3508947d6fb60095d878b0da9,176,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/getcpu,verify,e9patch,expansion,pass,1,1,345e84333a5805a44f38c499137ebb962d9e683e804aa45642afa84e41127f5d,176,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/getitimer-determinism-probe,verify,e9patch,expansion,pass,1,1,17720cebaa5ab1c96e7035832f98c160d4b41b2c32a7bd909ca74d855fa5aaf9,186,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/get-robust-list-child,verify,e9patch,expansion,pass,1,1,379982e3aff5bd3550ff784c6a8e1b9116997dd882bf426aa10fd41e713fc526,216,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/get-robust-list-self,verify,e9patch,expansion,pass,1,1,8a606e83612b4b4c869cfae1cd2f9f03220d7fde25cc88f10079b81f9b3423d1,178,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/get-robust-list-thread,verify,e9patch,expansion,pass,1,1,281d743aba1e1247003f2ad95dda0456f103ab208c1d960079fd0ac272560d4c,262,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/getsockopt-null,verify,e9patch,expansion,pass,1,1,b8636471f62fb5c81c4b4a5bacf5f4ec2b3e3b4970bc0aded5f496dae6670bfd,185,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/hello-alarm,verify,e9patch,expansion,pass,1,1,69771519a00dad7a34964816b4a9d71896eed8707b6b8c7c3b2d901285fa09f8,183,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/hello-nostdlib,verify,e9patch,expansion,pass,1,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,70,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/hello-signals,verify,e9patch,expansion,pass,1,1,2b4df140dfdd472e4bde5c4d449c859ae4a83efe7f0372f448b95db8b40614d8,189,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/ioctl-fioclex,verify,e9patch,expansion,pass,1,1,ed203ed9433cb973a747cbe39690fecc753e9fd7c1e7688563d6f3a154eb0d5e,212,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/ioctl-siocethtool,verify,e9patch,expansion,pass,1,1,28f38ce93b6d5f0d279d4f3d619cc3fc7e134e190ae9ee4f652eeb6afe623291,189,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/io-uring-fallback,verify,e9patch,expansion,pass,1,1,8546e30d188b0b196b8d907e1289e7b830df6fd61ff9dd83f5165ba9bda77e7f,188,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/io-uring-ring-determinism,verify,e9patch,expansion,pass,1,1,5de332a6e2af5315f34ec08e21ca7f8c037a65ecbaee17efd47005a7f1809201,178,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/ipc-determinism,verify,e9patch,expansion,diverge,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,85,,e9patch-verify-fail-exit1
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/just-spin,verify,e9patch,expansion,pass,1,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,308,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/kcmp-eperm,verify,e9patch,expansion,pass,1,1,288278193317b71ec5d15a6dcc2239918b1eea39229a8ef5eb7ae1e6b0a72cce,187,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/keyctl-enosys,verify,e9patch,expansion,pass,1,1,83d9f2169baa0647471ca5f2e4e1c5b73ff2d356b322b7fcdd75d5cf129a292f,180,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/keyctl-passthrough,verify,e9patch,expansion,pass,1,1,decfa402c4223a34ee494253769befc420b46b13da25f3082c91dfe7f19a0310,190,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/listmount-enosys,verify,e9patch,expansion,pass,1,1,231c3dfcda497bd1b166dfb575578d2868721d30f15362cfabcad6f930e43713,197,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/liteinst-advanced,verify,e9patch,expansion,diverge,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,89,,e9patch-verify-fail-exit1
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/lsm-get-self-attr-enosys,verify,e9patch,expansion,pass,1,1,e83dcdfbdee854f34e05165d3a7aa7b774ca748bc96ee665789c63a32c593fe0,182,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/lsm-list-modules-enosys,verify,e9patch,expansion,pass,1,1,8f5862ec33defb2bf2625429444eaec8b64ce9b7d2c21635e7db07f99c92fc3d,181,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/lsm-set-self-attr-enosys,verify,e9patch,expansion,pass,1,1,326c5b270af2a116865e2690f44310bc17aa77c6cc96d4c83800615036e10e16,180,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/madvise-determinism,verify,e9patch,expansion,pass,1,1,c6053a1ebd42e4762ac34b01ed5d666e0b1f5f18b83ddca9d1b7f4ebef175e83,219,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/map-shadow-stack-enosys,verify,e9patch,expansion,pass,1,1,97ae187dd98c3d4b943dd9b69d472da499f0ef3ae9b2c66152d2ed5dc04bd569,188,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/memfd-secret-enosys,verify,e9patch,expansion,pass,1,1,dcbbb5f4e71889cba127631a6a9a2fce4d68defe8aa92a8d437fd6be6129d6dd,190,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/meminfo-available-deterministic,verify,e9patch,expansion,pass,1,1,7b76f77046d0c4bc8e2105f9850b009d269b48c26e0b7de4723c8adc25181af4,226,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/meminfo-cached-deterministic,verify,e9patch,expansion,pass,1,1,6a4a1ce51b1c48a3c39972e58451953b36a3a49ed40cdf242978e2c2da4cabe4,221,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/meminfo-free-deterministic,verify,e9patch,expansion,pass,1,1,b8a06902cd8245cc3d8acabb5118c81f14b6455c7e6d5da9cf2e59f0b0bcc9da,219,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/memorypress,verify,e9patch,expansion,pass,1,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,191,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/mmap-determinism,verify,e9patch,expansion,diverge,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,81,,e9patch-verify-fail-exit1
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/mmap-stress-determinism,verify,e9patch,expansion,pass,1,1,890065cac586dbeaf7ae771f63d223dd2d04995b4e051040bdd9c9792019dec0,847,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/name-to-handle-at-eopnotsupp,verify,e9patch,expansion,pass,1,1,29e0c39b5f7ab315794d97b7e06e60cf737450deef4306dd8ad0ffd040a25cc0,178,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/name-to-handle-directory-eopnotsupp,verify,e9patch,expansion,pass,1,1,7e5656f3fa9831a9c1f43055b26f6f209b6549daeb42ef1ce12677b324adf310,186,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/name-to-handle-empty-path-eopnotsupp,verify,e9patch,expansion,pass,1,1,e3f9de47951c04e5f8349e7bb340fca6dcb76fffe659a12ab8f9e16fe48f72dd,192,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/name-to-handle-regular-eopnotsupp,verify,e9patch,expansion,pass,1,1,82b589b3f458bbdcffe0a9aaf1a18ab2cfe882ab232290e1ca113714923af2a0,182,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/nanosleep-par,verify,e9patch,expansion,pass,1,1,bf8aa1c7b00aeb67d9ce84b6efe29c410ef142938a5c71a932bbe34e2cf09f91,543,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/nanosleep-threads-nocrash,verify,e9patch,expansion,pass,1,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,213,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/nanosleep-threads-simple,verify,e9patch,expansion,diverge,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,506,,e9patch-verify-fail-exit1
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/netlink-autobind-generic,verify,e9patch,expansion,pass,1,1,947db933d2beaaa7502b24b06bc2aa623116320e9099408e0714af30e877b237,206,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/netlink-autobind-route,verify,e9patch,expansion,pass,1,1,6b579b3015fa46b849f2c563d3caa3f1113b30eda45f2c376a535ade155a5264,211,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/netlink-autobind-usersock,verify,e9patch,expansion,pass,1,1,434cfac765f7a108d0f27c8b43ba45a2b7acff66219ef8104a01612dd7e70956,210,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/netns-cookie-tcp4,verify,e9patch,expansion,pass,1,1,69c87be106187443c99bd437315cc2bb5e8110445a962b89b9d3d9d5446a505e,200,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/netns-cookie-tcp6,verify,e9patch,expansion,pass,1,1,a6c1c996f6bed470020b9575b0884d32ba10a29938b56ce56dbcbce889a1c719,205,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/netns-cookie-udp4,verify,e9patch,expansion,pass,1,1,3f3599e44c7dcd4ec95cf8d9e67c01200ce6a491020b553a010b6ee754095bb0,198,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/perf-event-hardware-enosys,verify,e9patch,expansion,pass,1,1,c7ea49ae4eac3a1842c692e71eff658fde408e8ccb4b9a1efa9094b58a8d453a,180,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/perf-event-open-enosys,verify,e9patch,expansion,pass,1,1,2ce5d62fee05f49913ea9ac04a79850be9af6e16eae2083b3054c2186d1fd933,180,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/perf-event-software-enosys,verify,e9patch,expansion,pass,1,1,9dd8d0a9c51029d92fb24312cc38b62b647ab6e796f26f0670e2e54d062b54b6,188,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/perf-event-watchpoint-enosys,verify,e9patch,expansion,pass,1,1,a3c1e5e84ae8a1c634c0fd8ad162c35918124d312ed7e23f44555334e58daf40,183,,
e9patch-fullcorpus-scorecard,@1785623976,82a8e853357584a3a567fd80812e015572a607c7,a4f33d69a56ed4233a53b218c39d93807ffc8cd0,false,expansion,portable,c-programs,c-programs/periodic-setitimer-delivery,verify,e9patch,expansion,pass,1,1,db1d924766d35b4e879b61b7ca0256ae3656e1bcfb81e882ef4e754d9df0d87d,197,,
